,设备号,入库时间,省,市,区,经度,纬度,程序解析详细地址
1987,014304A0140128,2016-10-6 1:31,江西,上饶,上饶市区,117.94982,28.452505,江西省上饶市信州区信州区北门乡民主村民委员会
1988,014304A0140128,2016-10-6 1:31,江西,上饶,上饶市区,117.94982,28.452505,江西省上饶市信州区信州区北门乡民主村民委员会
1989,014304A0140128,2016-10-6 1:31,江西,上饶,上饶市区,117.94982,28.452505,江西省上饶市信州区信州区北门乡民主村民委员会
1990,014304A0140128,2016-10-6 1:35,江西,上饶,上饶市区,117.94982,28.452505,江西省上饶市信州区信州区北门乡民主村民委员会
1991,014304A0140128,2016-10-6 1:36,江西,上饶,上饶市区,117.94982,28.452505,江西省上饶市信州区信州区北门乡民主村民委员会
1992,014304A0140128,2016-10-6 1:53,江西,上饶,上饶市区,117.950052,28.452718,江西省上饶市信州区信州区北门乡民主村民委员会
1993,014304A0140128,2016-10-6 1:53,江西,上饶,上饶市区,117.950052,28.452718,江西省上饶市信州区信州区北门乡民主村民委员会
1994,014304A0140128,2016-10-6 1:53,江西,上饶,上饶市区,117.950052,28.452718,江西省上饶市信州区信州区北门乡民主村民委员会
1995,014304A0140128,2016-10-6 1:53,江西,上饶,上饶市区,117.950052,28.452718,江西省上饶市信州区信州区北门乡民主村民委员会
1996,014304A0140128,2016-10-6 1:56,江西,上饶,上饶市区,117.94994,28.452562,江西省上饶市信州区信州区北门乡民主村民委员会
1997,014304A0140128,2016-10-6 2:00,江西,上饶,上饶市区,117.94994,28.452562,江西省上饶市信州区信州区北门乡民主村民委员会
1998,014304A0140128,2016-10-6 2:04,江西,上饶,上饶市区,117.94994,28.452562,江西省上饶市信州区信州区北门乡民主村民委员会
1999,014304A0140128,2016-10-6 2:08,江西,上饶,上饶市区,117.94994,28.452562,江西省上饶市信州区信州区北门乡民主村民委员会
2000,014304A0140128,2016-10-6 2:12,江西,上饶,上饶市区,117.94994,28.452562,江西省上饶市信州区信州区北门乡民主村民委员会
2001,014304A0140128,2016-10-6 2:13,江西,上饶,上饶市区,117.94994,28.452562,江西省上饶市信州区信州区北门乡民主村民委员会
2002,014304A0140128,2016-10-6 2:13,江西,上饶,上饶市区,117.94994,28.452562,江西省上饶市信州区信州区北门乡民主村民委员会
2003,014304A0140128,2016-10-6 2:16,江西,上饶,上饶市区,117.94994,28.452562,江西省上饶市信州区信州区北门乡民主村民委员会
2004,014304A0140128,2016-10-6 2:18,江西,上饶,上饶市区,117.94994,28.452562,江西省上饶市信州区信州区北门乡民主村民委员会
2005,014304A0140128,2016-10-6 2:27,江西,上饶,上饶市区,117.949703,28.452612,江西省上饶市信州区信州区北门乡民主村民委员会
2006,014304A0140128,2016-10-6 2:27,江西,上饶,上饶市区,117.949703,28.452612,江西省上饶市信州区信州区北门乡民主村民委员会
2007,014304A0140128,2016-10-6 2:27,江西,上饶,上饶市区,117.949703,28.452612,江西省上饶市信州区信州区北门乡民主村民委员会
2008,014304A0140128,2016-10-6 2:27,江西,上饶,上饶市区,117.949703,28.452612,江西省上饶市信州区信州区北门乡民主村民委员会
2009,014304A0140128,2016-10-6 2:30,江西,上饶,上饶市区,117.949703,28.452612,江西省上饶市信州区信州区北门乡民主村民委员会
2010,014304A0140128,2016-10-6 2:34,江西,上饶,上饶市区,117.949703,28.452612,江西省上饶市信州区信州区北门乡民主村民委员会
2011,014304A0140128,2016-10-6 2:38,江西,上饶,上饶市区,117.949703,28.452612,江西省上饶市信州区信州区北门乡民主村民委员会
2012,014304A0140128,2016-10-6 2:40,江西,上饶,上饶市区,117.949703,28.452612,江西省上饶市信州区信州区北门乡民主村民委员会
2013,014304A0140128,2016-10-6 2:40,江西,上饶,上饶市区,117.949703,28.452612,江西省上饶市信州区信州区北门乡民主村民委员会
2014,014304A0140128,2016-10-6 2:42,江西,上饶,上饶市区,117.949703,28.452612,江西省上饶市信州区信州区北门乡民主村民委员会
2015,014304A0140128,2016-10-6 2:42,江西,上饶,上饶市区,117.949703,28.452612,江西省上饶市信州区信州区北门乡民主村民委员会
2016,014304A0140128,2016-10-6 2:42,江西,上饶,上饶市区,117.949703,28.452612,江西省上饶市信州区信州区北门乡民主村民委员会
2017,014304A0140128,2016-10-6 2:46,江西,上饶,上饶市区,117.949703,28.452612,江西省上饶市信州区信州区北门乡民主村民委员会
2018,014304A0140128,2016-10-6 2:50,江西,上饶,上饶市区,117.949703,28.452612,江西省上饶市信州区信州区北门乡民主村民委员会
2019,014304A0140128,2016-10-6 2:54,江西,上饶,上饶市区,117.949703,28.452612,江西省上饶市信州区信州区北门乡民主村民委员会
2020,014304A0140128,2016-10-6 2:58,江西,上饶,上饶市区,117.949703,28.452612,江西省上饶市信州区信州区北门乡民主村民委员会
2021,014304A0140128,2016-10-6 3:02,江西,上饶,上饶市区,117.949703,28.452612,江西省上饶市信州区信州区北门乡民主村民委员会
2022,014304A0140128,2016-10-6 3:04,江西,上饶,上饶市区,117.949703,28.452612,江西省上饶市信州区信州区北门乡民主村民委员会
2023,014304A0140128,2016-10-6 3:04,江西,上饶,上饶市区,117.949703,28.452612,江西省上饶市信州区信州区北门乡民主村民委员会
2024,014304A0140128,2016-10-6 3:06,江西,上饶,上饶市区,117.949703,28.452612,江西省上饶市信州区信州区北门乡民主村民委员会
2025,014304A0140128,2016-10-6 3:09,江西,上饶,上饶市区,117.949703,28.452612,江西省上饶市信州区信州区北门乡民主村民委员会
2026,014304A0140128,2016-10-6 3:21,江西,上饶,上饶市区,117.950052,28.452718,江西省上饶市信州区信州区北门乡民主村民委员会
2027,014304A0140128,2016-10-6 3:21,江西,上饶,上饶市区,117.950052,28.452718,江西省上饶市信州区信州区北门乡民主村民委员会
2028,014304A0140128,2016-10-6 3:21,江西,上饶,上饶市区,117.950052,28.452718,江西省上饶市信州区信州区北门乡民主村民委员会
2029,014304A0140128,2016-10-6 3:21,江西,上饶,上饶市区,117.950052,28.452718,江西省上饶市信州区信州区北门乡民主村民委员会
2030,014304A0140128,2016-10-6 3:24,江西,上饶,上饶市区,117.950037,28.452722,江西省上饶市信州区信州区北门乡民主村民委员会
2031,014304A0140128,2016-10-6 3:28,江西,上饶,上饶市区,117.950037,28.452722,江西省上饶市信州区信州区北门乡民主村民委员会
2032,014304A0140128,2016-10-6 3:32,江西,上饶,上饶市区,117.950037,28.452722,江西省上饶市信州区信州区北门乡民主村民委员会
2033,014304A0140128,2016-10-6 3:36,江西,上饶,上饶市区,117.950037,28.452722,江西省上饶市信州区信州区北门乡民主村民委员会
2034,014304A0140128,2016-10-6 3:37,江西,上饶,上饶市区,117.950037,28.452722,江西省上饶市信州区信州区北门乡民主村民委员会
2035,014304A0140128,2016-10-6 3:37,江西,上饶,上饶市区,117.950037,28.452722,江西省上饶市信州区信州区北门乡民主村民委员会
2036,014304A0140128,2016-10-6 3:40,江西,上饶,上饶市区,117.950037,28.452722,江西省上饶市信州区信州区北门乡民主村民委员会
2037,014304A0140128,2016-10-6 3:42,江西,上饶,上饶市区,117.950037,28.452722,江西省上饶市信州区信州区北门乡民主村民委员会
2038,014304A0140128,2016-10-6 3:43,江西,上饶,上饶市区,117.949985,28.452667,江西省上饶市信州区信州区北门乡民主村民委员会
2039,014304A0140128,2016-10-6 3:43,江西,上饶,上饶市区,117.949985,28.452667,江西省上饶市信州区信州区北门乡民主村民委员会
2040,014304A0140128,2016-10-6 3:43,江西,上饶,上饶市区,117.949985,28.452667,江西省上饶市信州区信州区北门乡民主村民委员会
2041,014304A0140128,2016-10-6 3:43,江西,上饶,上饶市区,117.949985,28.452667,江西省上饶市信州区信州区北门乡民主村民委员会
2042,014304A0140128,2016-10-6 3:46,江西,上饶,上饶市区,117.949927,28.45247,江西省上饶市信州区信州区北门乡民主村民委员会
2043,014304A0140128,2016-10-6 3:50,江西,上饶,上饶市区,117.949898,28.452493,江西省上饶市信州区信州区北门乡民主村民委员会
2044,014304A0140128,2016-10-6 3:54,江西,上饶,上饶市区,117.949898,28.452493,江西省上饶市信州区信州区北门乡民主村民委员会
2045,014304A0140128,2016-10-6 3:58,江西,上饶,上饶市区,117.949898,28.452493,江西省上饶市信州区信州区北门乡民主村民委员会
2046,014304A0140128,2016-10-6 4:02,江西,上饶,上饶市区,117.949898,28.452493,江西省上饶市信州区信州区北门乡民主村民委员会
2047,014304A0140128,2016-10-6 4:06,江西,上饶,上饶市区,117.949898,28.452493,江西省上饶市信州区信州区北门乡民主村民委员会
2048,014304A0140128,2016-10-6 4:10,江西,上饶,上饶市区,117.949898,28.452493,江西省上饶市信州区信州区北门乡民主村民委员会
2049,014304A0140128,2016-10-6 4:11,江西,上饶,上饶市区,117.949898,28.452493,江西省上饶市信州区信州区北门乡民主村民委员会
2050,014304A0140128,2016-10-6 4:11,江西,上饶,上饶市区,117.949898,28.452493,江西省上饶市信州区信州区北门乡民主村民委员会
2051,014304A0140128,2016-10-6 4:14,江西,上饶,上饶市区,117.949898,28.452493,江西省上饶市信州区信州区北门乡民主村民委员会
2052,014304A0140128,2016-10-6 4:16,江西,上饶,上饶市区,117.949898,28.452493,江西省上饶市信州区信州区北门乡民主村民委员会
2053,014304A0140128,2016-10-6 4:34,江西,上饶,上饶市区,117.949985,28.452667,江西省上饶市信州区信州区北门乡民主村民委员会
2054,014304A0140128,2016-10-6 4:34,江西,上饶,上饶市区,117.949985,28.452667,江西省上饶市信州区信州区北门乡民主村民委员会
2055,014304A0140128,2016-10-6 4:34,江西,上饶,上饶市区,117.949985,28.452667,江西省上饶市信州区信州区北门乡民主村民委员会
2056,014304A0140128,2016-10-6 4:34,江西,上饶,上饶市区,117.949985,28.452667,江西省上饶市信州区信州区北门乡民主村民委员会
2057,014304A0140128,2016-10-6 4:37,江西,上饶,上饶市区,117.949925,28.452498,江西省上饶市信州区信州区北门乡民主村民委员会
2058,014304A0140128,2016-10-6 4:41,江西,上饶,上饶市区,117.949925,28.452498,江西省上饶市信州区信州区北门乡民主村民委员会
2059,014304A0140128,2016-10-6 4:45,江西,上饶,上饶市区,117.949925,28.452498,江西省上饶市信州区信州区北门乡民主村民委员会
2060,014304A0140128,2016-10-6 4:49,江西,上饶,上饶市区,117.949925,28.452498,江西省上饶市信州区信州区北门乡民主村民委员会
2061,014304A0140128,2016-10-6 4:51,江西,上饶,上饶市区,117.949925,28.452498,江西省上饶市信州区信州区北门乡民主村民委员会
2062,014304A0140128,2016-10-6 4:51,江西,上饶,上饶市区,117.949925,28.452498,江西省上饶市信州区信州区北门乡民主村民委员会
2063,014304A0140128,2016-10-6 4:53,江西,上饶,上饶市区,117.949925,28.452498,江西省上饶市信州区信州区北门乡民主村民委员会
2064,014304A0140128,2016-10-6 4:56,江西,上饶,上饶市区,117.949925,28.452498,江西省上饶市信州区信州区北门乡民主村民委员会
2065,014304A0140128,2016-10-6 6:08,江西,上饶,上饶市区,117.949985,28.452667,江西省上饶市信州区信州区北门乡民主村民委员会
2066,014304A0140128,2016-10-6 6:08,江西,上饶,上饶市区,117.949985,28.452667,江西省上饶市信州区信州区北门乡民主村民委员会
2067,014304A0140128,2016-10-6 6:09,江西,上饶,上饶市区,117.949985,28.452667,江西省上饶市信州区信州区北门乡民主村民委员会
2068,014304A0140128,2016-10-6 6:09,江西,上饶,上饶市区,117.949985,28.452667,江西省上饶市信州区信州区北门乡民主村民委员会
2069,014304A0140128,2016-10-6 6:12,江西,上饶,上饶市区,117.950012,28.452438,江西省上饶市信州区信州区北门乡民主村民委员会
2070,014304A0140128,2016-10-6 6:16,江西,上饶,上饶市区,117.950012,28.452438,江西省上饶市信州区信州区北门乡民主村民委员会
2071,014304A0140128,2016-10-6 6:20,江西,上饶,上饶市区,117.950012,28.452438,江西省上饶市信州区信州区北门乡民主村民委员会
2072,014304A0140128,2016-10-6 6:24,江西,上饶,上饶市区,117.950012,28.452438,江西省上饶市信州区信州区北门乡民主村民委员会
2073,014304A0140128,2016-10-6 6:28,江西,上饶,上饶市区,117.950012,28.452438,江西省上饶市信州区信州区北门乡民主村民委员会
2074,014304A0140128,2016-10-6 6:32,江西,上饶,上饶市区,117.949948,28.452495,江西省上饶市信州区信州区北门乡民主村民委员会
2075,014304A0140128,2016-10-6 6:36,江西,上饶,上饶市区,117.949948,28.452495,江西省上饶市信州区信州区北门乡民主村民委员会
2076,014304A0140128,2016-10-6 6:39,江西,上饶,上饶市区,117.949948,28.452495,江西省上饶市信州区信州区北门乡民主村民委员会
2077,014304A0140128,2016-10-6 6:40,江西,上饶,上饶市区,117.949948,28.452495,江西省上饶市信州区信州区北门乡民主村民委员会
2078,014304A0140128,2016-10-6 6:40,江西,上饶,上饶市区,117.949948,28.452495,江西省上饶市信州区信州区北门乡民主村民委员会
2079,014304A0140128,2016-10-6 6:44,江西,上饶,上饶市区,117.949948,28.452495,江西省上饶市信州区信州区北门乡民主村民委员会
2080,014304A0140128,2016-10-6 6:44,江西,上饶,上饶市区,117.949948,28.452495,江西省上饶市信州区信州区北门乡民主村民委员会
2081,014304A0140128,2016-10-6 11:23,江西,上饶,上饶市区,117.949985,28.452667,江西省上饶市信州区信州区北门乡民主村民委员会
2082,014304A0140128,2016-10-6 11:24,江西,上饶,上饶市区,117.949985,28.452667,江西省上饶市信州区信州区北门乡民主村民委员会
2083,014304A0140128,2016-10-6 11:24,江西,上饶,上饶市区,117.949985,28.452667,江西省上饶市信州区信州区北门乡民主村民委员会
2084,014304A0140128,2016-10-6 11:24,江西,上饶,上饶市区,117.949985,28.452667,江西省上饶市信州区信州区北门乡民主村民委员会
2085,014304A0140128,2016-10-6 11:27,江西,上饶,上饶市区,117.949852,28.452445,江西省上饶市信州区信州区北门乡民主村民委员会
